product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja,marca,precio_tiendanube,barcode
5296,"Cabello, Piel y Uñas Vitamin Way x30 Cápsulas",6220.30,0,1,unidad,unidad,Suplementos,Nutricionales,,,"Cabello, Piel y Uñas Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Cabello, Piel y Uñas x30 Cápsulas|5296|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.",0.900,0.900,"Cabello, Piel y Uñas Vitamin Way x30 Cápsulas, nutricionales, suplemento.",,true,false,tiendanube,Vitamin Way,10367.16,7798010000000.0
1291,Body Fort Skin Hair & Nails Natufarma x30 Cápsulas,8995.01,345,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Body Fort Skin Hair & Nails Natufarma x30 Cápsulas|Natufarma|Natufarma Body Fort Skin Hair & Nails x30 Cápsulas|1291|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Body Fort Skin Hair & Nails Natufarma x30 Cápsulas, nutricionales.",,true,false,tiendanube,Natufarma,14991.68,7795380000000.0
5278,Coenzima Q10 Vitamin Way x30 Cápsulas,6915.40,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Coenzima Q10 Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Coenzima Q10 x30 Cápsulas|5278|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Coenzima Q10 Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,11525.67,7798010000000.0
5130,Vitamina B12 Vegana Vitamin Way x20 Cápsulas,5250.08,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vitamina B12 Vegana Vitamin Way x20 Cápsulas|Vitamin Way|Vitamin Way Vitamina B12 Vegana x20 Cápsulas|5130|20 Cápsulas|vegano|vegana|plant based,0.900,0.900,"Vitamina B12 Vegana Vitamin Way x20 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,8750.14,7798010000000.0
4855,Aceite de Oliva Virgen Extra Laur Botella 500 ml,12392.40,406,1,unidad,unidad,Alimentos y Bebidas,Aceites y Vinagres,,,Aceite de Oliva Virgen Extra Laur Botella 500 ml|Laur|Laur Aceite de Oliva Virgen Extra Botella 500 ml|4855|500 ml|sin tacc|sin gluten|sin t.a.c.c.,0.259,0.259,"Aceite de Oliva Virgen Extra Laur Botella 500 ml, aceites y vinagres.",,true,false,tiendanube,Laur,20654.00,7798090700000.0
2335999,Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado Vitamin Way x30 Cápsulas,6782.11,0,1,unidad,unidad,Suplementos,Nutricionales,Acido Hialuronico,,Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado x30 Cápsulas|2335999|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado Vitamin Way x30 Cápsulas, nutricionales.",,true,false,tiendanube,Vitamin Way,11303.51,7798010000000.0
5243,Colágeno + Calcio Vitamin Way x60 Cásulas,6168.37,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno + Calcio Vitamin Way x60 Cásulas|Vitamin Way|Vitamin Way Colágeno + Calcio x60 Cásulas|5243,0.900,0.900,"Colágeno + Calcio Vitamin Way x60 Cásulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,10280.61,7798010000000.0
5244999,Vitamina D Vitamin Way x30 Cápsulas,4250.12,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vitamina D Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Vitamina D x30 Cápsulas|5244999|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Vitamina D Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,7083.54,7798010000000.0
1275,Guaraná Arriba Natufarma x30 Cápsulas,5060.46,0,1,unidad,unidad,Suplementos,Nutricionales,Adaptpógenos,,Guaraná Arriba Natufarma x30 Cápsulas|Natufarma|Natufarma Guaraná Arriba x30 Cápsulas|1275|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Guaraná Arriba Natufarma x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Natufarma,8434.10,7795380000000.0
1286,Valeriana Sedante Natural Natufarma x40 Cápsulas,4817.78,216,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Valeriana Sedante Natural Natufarma x40 Cápsulas|Natufarma|Natufarma Valeriana Sedante Natural x40 Cápsulas|1286|40 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Valeriana Sedante Natural Natufarma x40 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Natufarma,8029.64,7795380000000.0
5208,Hialurónico Anti-Arrugas Vitamin Way x30 Cápsulas,6782.11,60,1,unidad,unidad,Suplementos,Nutricionales,Acido Hialuronico,,Hialurónico Anti-Arrugas Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Hialurónico Anti-Arrugas x30 Cápsulas|5208|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Hialurónico Anti-Arrugas Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,11303.51,7798010000000.0
5211,Colágeno FLEX Vitamin Way en Polvo x180g Sabor Limón,5945.04,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno FLEX Vitamin Way en Polvo x180g Sabor Limón|Vitamin Way|Vitamin Way Colágeno FLEX en Polvo x180g Sabor Limón|5211|180g|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Colágeno FLEX Vitamin Way en Polvo x180g Sabor Limón, nutricionales.",,true,false,tiendanube,Vitamin Way,9908.40,7798010000000.0
5210999,Colágeno Beauty Vitamin Way en Polvo 360 g Sabor Limón,22687.38,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno Beauty Vitamin Way en Polvo 360 g Sabor Limón|Vitamin Way|Vitamin Way Colágeno Beauty en Polvo 360 g Sabor Limón|5210999|360 g,0.900,0.900,"Colágeno Beauty Vitamin Way en Polvo 360 g Sabor Limón, nutricionales.",,true,false,tiendanube,Vitamin Way,37812.30,7798008300000.0
4683999,Relax Día Vitamin Way x20 Cápsulas,3320.54,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Relax Día Vitamin Way x20 Cápsulas|Vitamin Way|Vitamin Way Relax Día x20 Cápsulas|4683999|20 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Relax Día Vitamin Way x20 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,5534.24,7798010000000.0
1248,Magnesio 100 Natufarma x60 Comprimidos,7634.71,415,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Magnesio 100 Natufarma x60 Comprimidos|Natufarma|Natufarma Magnesio 100 x60 Comprimidos|1248|60 Comprimidos|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Magnesio 100 Natufarma x60 Comprimidos, nutricionales, suplemento de magnesio, presentación individual.",,true,false,tiendanube,Natufarma,12724.52,7795380000000.0
1271,Omega 3 Chía Natufarma x30 Cápsulas,6471.65,1550,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Chía Natufarma x30 Cápsulas|Natufarma|Natufarma Omega 3 Chía x30 Cápsulas|1271|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Omega 3 Chía Natufarma x30 Cápsulas, nutricionales, suplemento de omega 3.",,true,false,tiendanube,Natufarma,10786.08,
5601,Spirulina Vitamin Way x60 Cápsulas,4662.23,135,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Spirulina Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Spirulina x60 Cápsulas|5601|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Spirulina Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Vitamin Way,7770.39,7798008300000.0
1251,Serenil Natufarma Melisa Sedante Natural x30 Comprimidos,7728.00,462,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Serenil Natufarma Melisa Sedante Natural x30 Comprimidos|Natufarma|Natufarma Serenil Melisa Sedante Natural x30 Comprimidos|1251|30 Comprimidos|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Serenil Natufarma Melisa Sedante Natural x30 Comprimidos, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Natufarma,12880.00,7795380000000.0
4563999,Café Instantáneo Liofilizado Clásico Juan Valdez 95 g,26097.18,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Instantáneo Liofilizado Clásico Juan Valdez 95 g|Juan Valdez|Juan Valdez Café Instantáneo Liofilizado Clásico 95 g|4563999|95 g|sin tacc|sin gluten|sin t.a.c.c.,0.235,0.235,"Café Instantáneo Liofilizado Clásico Juan Valdez 95 g, café, presentación individual.",,true,false,tiendanube,Juan Valdez,43495.30,7707210000000.0
5587999,Bisglicinato de Magnesio Vitamin Way x30 Cápsulas,5690.91,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Bisglicinato de Magnesio Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Bisglicinato de Magnesio x30 Cápsulas|5587999|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Bisglicinato de Magnesio Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.",,true,false,tiendanube,Vitamin Way,9484.85,7798010000000.0
5586999,Café Instantáneo Liofilizado Clásico Juan Valdez x150 g,37317.96,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Instantáneo Liofilizado Clásico Juan Valdez x150 g|Juan Valdez|Juan Valdez Café Instantáneo Liofilizado Clásico x150 g|5586999|150 g,0.235,0.235,"Café Instantáneo Liofilizado Clásico Juan Valdez x150 g, café, presentación individual.",,true,false,tiendanube,Juan Valdez,62196.60,7707210000000.0
1595,Super Granola Natural Seed sin Azúcar y sin Gluten 250 g,3980.66,0,1,unidad,unidad,Alimentos y Bebidas,Semillas y Granos,,,Super Granola Natural Seed sin Azúcar y sin Gluten 250 g|Natural Seed|Natural Seed Super Granola sin Azúcar y sin Gluten 250 g|1595|250 g|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.299,0.299,"Super Granola Natural Seed sin Azúcar y sin Gluten 250 g, semillas y granos.",,true,false,tiendanube,Natural Seed,6634.44,7798180800000.0
5049,Yerba Mate Orgánica Intensa Pampa 500g,4758.24,0,1,unidad,unidad,Alimentos y Bebidas,Yerbas,,,Yerba Mate Orgánica Intensa Pampa 500g|Pampa|Pampa Yerba Mate Orgánica Intensa 500g|5049|500g|sin tacc|sin gluten|sin t.a.c.c.|organico,0.200,0.200,"Yerba Mate Orgánica Intensa Pampa 500g, yerbas, yerbas, presentación individual.",,true,false,tiendanube,Pampa,7930.40,7790326000000.0
1437,Semilla de Sesamo Integral Molido Natural Seed x250 g,2063.62,31,1,unidad,unidad,Alimentos y Bebidas,Semillas y Granos,,,Semilla de Sesamo Integral Molido Natural Seed x250 g|Natural Seed|Natural Seed Semilla de Sesamo Integral Molido x250 g|1437|250 g,0.299,0.299,"Semilla de Sesamo Integral Molido Natural Seed x250 g, semillas y granos.",,true,false,tiendanube,Natural Seed,3439.37,7798180000000.0
5441,Harina de Girasol Keto Natural Seed x250g,3668.23,0,1,unidad,unidad,Alimentos y Bebidas,Harinas,,,Harina de Girasol Keto Natural Seed x250g|Natural Seed|Natural Seed Harina de Girasol Keto x250g|5441|250g|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.299,0.299,"Harina de Girasol Keto Natural Seed x250g, harinas, harinas, presentación individual.",,true,false,tiendanube,Natural Seed,6113.72,7798180000000.0
4561000,Café Instantáneo Liofilizado Dulce de Leche Juan Valdez 95 g,27967.08,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Instantáneo Liofilizado Dulce de Leche Juan Valdez 95 g|Juan Valdez|Juan Valdez Café Instantáneo Liofilizado Dulce de Leche 95 g|4561000|95 g|sin tacc|sin gluten|sin t.a.c.c.,0.235,0.235,Café Instantáneo Liofilizado Dulce de Leche Juan Valdez 95 g.,,true,false,tiendanube,Juan Valdez,46611.80,7701360000000.0
5565,Treonato de Magnesio 1000 Quelatado Geonat x60 Comprimidos,15000.00,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Treonato de Magnesio 1000 Quelatado Geonat x60 Comprimidos|Geonat|Geonat Treonato de Magnesio 1000 Quelatado x60 Comprimidos|5565|60 Comprimidos,0.840,0.840,"Treonato de Magnesio 1000 Quelatado Geonat x60 Comprimidos, nutricionales, suplemento de magnesio.",,true,false,tiendanube,Geonat,25000.00,7798120000000.0
1282999,Isoflavonas de Soja Menopausia y Huesos Natufarma x60 Cápsulas,7283.09,92,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Isoflavonas de Soja Menopausia y Huesos Natufarma x60 Cápsulas|Natufarma|Natufarma Isoflavonas de Soja Menopausia y Huesos x60 Cápsulas|1282999|60 Cápsulas,0.294,0.294,"Isoflavonas de Soja Menopausia y Huesos Natufarma x60 Cápsulas, nutricionales.",,true,false,tiendanube,Natufarma,12138.48,7795380000000.0
5359,Citrato de Magnesio con Vitamina D Vitamin Way x60 Cápsulas,10958.17,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Citrato de Magnesio con Vitamina D Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Citrato de Magnesio con Vitamina D x60 Cápsulas|5359|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Citrato de Magnesio con Vitamina D Vitamin Way x60 Cápsulas, nutricionales.",,true,false,tiendanube,Vitamin Way,18263.61,7798010000000.0
5309999,Multivitamínico Energía Vitamin Way x30 Cápsulas,3828.35,61,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Multivitamínico Energía Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Multivitamínico Energía x30 Cápsulas|5309999|30 Cápsulas,0.900,0.900,"Multivitamínico Energía Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,6380.59,7798008300000.0
9999,Vitamina C + D3 + Zinc Geonat 30 Comprimidos,8400.00,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vitamina C + D3 + Zinc Geonat 30 Comprimidos|Geonat|Geonat Vitamina C + D3 + Zinc 30 Comprimidos|9999|30 Comprimidos|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Vitamina C + D3 + Zinc Geonat 30 Comprimidos, nutricionales.",,true,false,tiendanube,Geonat,14000.00,7798120000000.0
5233,Magnesio con Potasio y Vitamina B6 Vitamin Way x60 Cápsulas,5929.45,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Magnesio con Potasio y Vitamina B6 Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Magnesio con Potasio y Vitamina B6 x60 Cápsulas|5233|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Magnesio con Potasio y Vitamina B6 Vitamin Way x60 Cápsulas, nutricionales.",,true,false,tiendanube,Vitamin Way,9882.41,7798008300000.0
5025,Vitamina C Vitamin Way Frasco x195g Sabor Naranja,8078.55,16,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vitamina C Vitamin Way Frasco x195g Sabor Naranja|Vitamin Way|Vitamin Way Vitamina C Frasco x195g Sabor Naranja|5025|195g|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Vitamina C Vitamin Way Frasco x195g Sabor Naranja, nutricionales, nutricionales.",,true,false,tiendanube,Vitamin Way,13464.25,7798010000000.0
5259,Aceite de Oliva Laur Virgen Extra 250 ml,5238.48,240,1,unidad,unidad,Alimentos y Bebidas,Aceites y Vinagres,,,Aceite de Oliva Laur Virgen Extra 250 ml|Laur|Laur Aceite de Oliva Virgen Extra 250 ml|5259|250 ml|sin tacc|sin gluten|sin t.a.c.c.,0.259,0.259,"Aceite de Oliva Laur Virgen Extra 250 ml, aceites y vinagres.",,true,false,tiendanube,Laur,8730.80,7798090000000.0
56,Resveratrol Antioxidante Geonat x30 Cápsulas sin Sabor,13800.00,452,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Resveratrol Antioxidante Geonat x30 Cápsulas sin Sabor|Geonat|Geonat Resveratrol Antioxidante x30 Cápsulas sin Sabor|56|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Resveratrol Antioxidante Geonat x30 Cápsulas sin Sabor, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Geonat,23000.00,7798120000000.0
5467999,Colágeno FLEX Advanced TIPO II Geonat x30 Cápsulas,10500.00,267,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno FLEX Advanced TIPO II Geonat x30 Cápsulas|Geonat|Geonat Colágeno FLEX Advanced TIPO II x30 Cápsulas|5467999|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Colágeno FLEX Advanced TIPO II Geonat x30 Cápsulas, nutricionales, nutricionales.",,true,false,tiendanube,Geonat,17500.00,7798120000000.0
4593,Omega 3 Aceite de Pescado Geonat x30 Cápsulas,8520.00,0,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Aceite de Pescado Geonat x30 Cápsulas|Geonat|Geonat Omega 3 Aceite de Pescado x30 Cápsulas|4593|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Omega 3 Aceite de Pescado Geonat x30 Cápsulas, nutricionales, suplemento de omega 3.",,true,false,tiendanube,Geonat,14200.00,7798120000000.0
4592999,Cúrcuma + Jengibre con Pimienta Vitamin Way x30 Cápsulas,4212.96,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Cúrcuma + Jengibre con Pimienta Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Cúrcuma + Jengibre con Pimienta x30 Cápsulas|4592999|30 Cápsulas|vegano|vegana|plant based,0.900,0.900,"Cúrcuma + Jengibre con Pimienta Vitamin Way x30 Cápsulas, nutricionales.",,true,false,tiendanube,Vitamin Way,7021.60,7798010000000.0
1274,Ginkgo Biloba 80 Circulacion Memoria Natufarma x30 Cápsulas,5157.34,314,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Ginkgo Biloba 80 Circulacion Memoria Natufarma x30 Cápsulas|Natufarma|Natufarma Ginkgo Biloba 80 Circulacion Memoria x30 Cápsulas|1274|30 Cápsulas,0.294,0.294,"Ginkgo Biloba 80 Circulacion Memoria Natufarma x30 Cápsulas, nutricionales, suplemento.",,true,false,tiendanube,Natufarma,8595.56,7795380000000.0
5434,Isoflavonas Vitamin Way x30 Cápsulas,3044.23,0,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Isoflavonas Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Isoflavonas x30 Cápsulas|5434|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Isoflavonas Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Vitamin Way,5073.71,7798010000000.0
4556999,Café Molido Balanceado Premium Juan Valdez Colina 250g,22696.86,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Molido Balanceado Premium Juan Valdez Colina 250g|Juan Valdez|Juan Valdez Café Molido Balanceado Premium Colina 250g|4556999|250g,0.235,0.235,"Café Molido Balanceado Premium Juan Valdez Colina 250g, café, presentación individual.",,true,false,tiendanube,Juan Valdez,37828.10,7707280000000.0
4559999,Café Instantáneo Liofilizado Avellana Juan Valdez 95g,27967.08,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Instantáneo Liofilizado Avellana Juan Valdez 95g|Juan Valdez|Juan Valdez Café Instantáneo Liofilizado Avellana 95g|4559999|95g,0.235,0.235,"Café Instantáneo Liofilizado Avellana Juan Valdez 95g, café, presentación individual.",,true,false,tiendanube,Juan Valdez,46611.80,7701362000000.0
5188,Melena de Leon Vitamin Way x30 Cápsulas,6950.66,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Melena de Leon Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Melena de Leon x30 Cápsulas|5188|30 Cápsulas|vegano|vegana|plant based,0.900,0.900,"Melena de Leon Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,11584.43,7798008300000.0
5397,Colágeno Agial Cúrcuma Natufarma x30 Cápsulas,9862.86,128,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno Agial Cúrcuma Natufarma x30 Cápsulas|Natufarma|Natufarma Colágeno Agial Cúrcuma x30 Cápsulas|5397|30 Cápsulas,0.294,0.294,"Colágeno Agial Cúrcuma Natufarma x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Natufarma,16438.10,7795380000000.0
109,Espirulina 500 Geonat x60 Comprimidos,7500.00,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Espirulina 500 Geonat x60 Comprimidos|Geonat|Geonat Espirulina 500 x60 Comprimidos|109|500 G|vegano|vegana|plant based,0.840,0.840,"Espirulina 500 Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,12500.00,7798120000000.0
4316,Colágeno 500 Geonat x60 Cápsulas,9300.00,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno 500 Geonat x60 Cápsulas|Geonat|Geonat Colágeno 500 x60 Cápsulas|4316|500 G|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Colágeno 500 Geonat x60 Cápsulas, nutricionales, nutricionales, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,15500.00,7798120000000.0
63,Vigorcin Sex Hombre Geonat x60 Comprimidos,10200.00,0,1,unidad,unidad,Suplementos,Deportivos,Energía y Potenciadores,,Vigorcin Sex Hombre Geonat x60 Comprimidos|Geonat|Geonat Vigorcin Sex Hombre x60 Comprimidos|63|60 Comprimidos|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Vigorcin Sex Hombre Geonat x60 Comprimidos, deportivos, suplemento, presentación individual.",,true,false,tiendanube,Geonat,17000.00,7798120000000.0
5343,Cúrcuma Plus Geonat x30 Cápsulas,8100.00,0,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Cúrcuma Plus Geonat x30 Cápsulas|Geonat|Geonat Cúrcuma Plus x30 Cápsulas|5343|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.840,0.840,"Cúrcuma Plus Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,13500.00,7798120000000.0
3069,Arándano Rojo Uro Geonat x30 Cápsulas,7620.00,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Arándano Rojo Uro Geonat x30 Cápsulas|Geonat|Geonat Arándano Rojo Uro x30 Cápsulas|3069|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Arándano Rojo Uro Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Geonat,12700.00,7798120000000.0
4623999,Ajo Negro Geonat x30 Cápsulas,8100.00,0,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Ajo Negro Geonat x30 Cápsulas|Geonat|Geonat Ajo Negro x30 Cápsulas|4623999|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Ajo Negro Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,13500.00,7798120000000.0
2619,Inmuno Defense Probióticos Geonat x30 Cápsulas,9000.00,1,1,unidad,unidad,Suplementos,Nutricionales,Probióticos y Prebióticos,,Inmuno Defense Probióticos Geonat x30 Cápsulas|Geonat|Geonat Inmuno Defense Probióticos x30 Cápsulas|2619|30 Cápsulas,0.840,0.840,"Inmuno Defense Probióticos Geonat x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Geonat,15000.00,7798120000000.0
5341,Aceite de Oliva Extra Virgen Laur Bidón de 5 Litros,110372.40,114,1,unidad,unidad,Alimentos y Bebidas,Aceites y Vinagres,,,Aceite de Oliva Extra Virgen Laur Bidón de 5 Litros|Laur|Laur Aceite de Oliva Extra Virgen Bidón de 5 Litros|5341|5 L|sin tacc|sin gluten|sin t.a.c.c.,0.259,0.259,"Aceite de Oliva Extra Virgen Laur Bidón de 5 Litros, aceites y vinagres.",,true,false,tiendanube,Laur,183954.00,7798090700000.0
5328,Omega 3 Aceite de Chía Vitamin Way x60 Cápsulas,15404.94,0,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Aceite de Chía Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Omega 3 Aceite de Chía x60 Cápsulas|5328|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Omega 3 Aceite de Chía Vitamin Way x60 Cápsulas, nutricionales.",,true,false,tiendanube,Vitamin Way,25674.90,7798010000000.0
5325,Colágeno FLEX Vitamin Way x30 Cápsulas,9623.83,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno FLEX Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Colágeno FLEX x30 Cápsulas|5325|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Colágeno FLEX Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,16039.72,7798010000000.0
5324,Colágeno + Hialurónico Vitamin Way x30 Cápsulas,7752.81,0,1,unidad,unidad,Suplementos,Nutricionales,Colágeno,,Colágeno + Hialurónico Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Colágeno + Hialurónico x30 Cápsulas|5324|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Colágeno + Hialurónico Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,12921.35,7798010000000.0
46,Lax Fibras Geonat x30 Comprimidos,4740.00,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Lax Fibras Geonat x30 Comprimidos|Geonat|Geonat Lax Fibras x30 Comprimidos|46|30 Comprimidos|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Lax Fibras Geonat x30 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,7900.00,7798120000000.0
