pedido_ref,mes,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,line_total,cantidad_lineas_origen,is_mock
ERP-MARZO-260059,marzo,260059,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-260059,marzo,260059,316,AGUA 600ml X12 VILLA MANAOS,1.0,4553.72,4553.72,1,false
ERP-MARZO-260059,marzo,260059,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,3809.92,3809.92,1,false
ERP-MARZO-260059,marzo,260059,319,AGUA BIDON 6lts. VILLA MANAOS,6.0,1842.98,11057.88,1,false
ERP-MARZO-260061,marzo,260061,309,NARANJA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260061,marzo,260061,311,MANZANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260061,marzo,260061,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260062,marzo,260062,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260062,marzo,260062,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260062,marzo,260062,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260071,marzo,260071,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260071,marzo,260071,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260071,marzo,260071,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260071,marzo,260071,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,1.0,3090.91,3090.91,1,false
ERP-MARZO-260071,marzo,260071,440,PAPAS FRITAS 5X90G OVNI,2.0,6057.85,12115.70,1,false
ERP-MARZO-260073,marzo,260073,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260073,marzo,260073,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260073,marzo,260073,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260073,marzo,260073,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260073,marzo,260073,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260073,marzo,260073,375,LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260073,marzo,260073,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3090.91,3090.91,1,false
ERP-MARZO-260076,marzo,260076,303,NARANJA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260076,marzo,260076,305,MANZANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260076,marzo,260076,309,NARANJA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260076,marzo,260076,311,MANZANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260076,marzo,260076,316,AGUA 600ml X12 VILLA MANAOS,2.0,4553.72,9107.44,1,false
ERP-MARZO-260076,marzo,260076,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,3809.92,7619.84,1,false
ERP-MARZO-260076,marzo,260076,319,AGUA BIDON 6lts. VILLA MANAOS,7.0,1842.98,12900.86,1,false
ERP-MARZO-260080,marzo,260080,10009,MAYONESA NATURA 20X125GR,1.0,11404.96,11404.96,1,false
ERP-MARZO-260080,marzo,260080,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260080,marzo,260080,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260080,marzo,260080,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260080,marzo,260080,316,AGUA 600ml X12 VILLA MANAOS,1.0,4553.72,4553.72,1,false
ERP-MARZO-260080,marzo,260080,318,AGUA 2 lts. X6 VILLA MANAOS,4.0,3898.76,15595.04,1,false
ERP-MARZO-260080,marzo,260080,395,GRANADINA 3 LTS X6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260080,marzo,260080,436,PALITOS SALADO 5X150G OVNI,1.0,4297.52,4297.52,1,false
ERP-MARZO-260080,marzo,260080,440,PAPAS FRITAS 5X90G OVNI,1.0,6057.85,6057.85,1,false
ERP-MARZO-260081,marzo,260081,281,COLA 600ml X 12 MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-260081,marzo,260081,283,NARANJA 600ml X 12 MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-260088,marzo,260088,10140,COLA 1.5 LTS X 6 MANAOS,1.0,5785.12,5785.12,1,false
ERP-MARZO-260088,marzo,260088,10142,NARANJA 1.5 LTS X  6 MANAOS,1.0,5785.12,5785.12,1,false
ERP-MARZO-260088,marzo,260088,281,COLA 600ml X 12 MANAOS,2.0,7099.18,14198.36,1,false
ERP-MARZO-260088,marzo,260088,283,NARANJA 600ml X 12 MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-260088,marzo,260088,284,POMELO BLANCO 600ml X 12  MANAOS,2.0,7099.18,14198.36,1,false
ERP-MARZO-260088,marzo,260088,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260088,marzo,260088,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260088,marzo,260088,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260088,marzo,260088,301,POMELO BLANCO 3 lts. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260088,marzo,260088,322,MULTIFRUTA 1 LITRO X8 PINDAPOY,2.0,9008.26,18016.52,1,false
ERP-MARZO-260088,marzo,260088,337,NARANJA-DURAZNO S/ AZUCAR 2.25 LTS. X 6 MANAOS,2.0,8223.14,16446.28,1,false
ERP-MARZO-260088,marzo,260088,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,2.0,8239.67,16479.34,1,false
ERP-MARZO-260088,marzo,260088,346,MULTIFRUTA 200 CC X18 PINDAPOY,2.0,5719.01,11438.02,1,false
ERP-MARZO-260088,marzo,260088,375,LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260088,marzo,260088,379,DURAZNO 200 CC X18 PINDAPOY,1.0,5719.01,5719.01,1,false
ERP-MARZO-260088,marzo,260088,380,DURAZNO 1 LITRO PINDAPOY,2.0,9008.26,18016.52,1,false
ERP-MARZO-260088,marzo,260088,395,GRANADINA 3 LTS X6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260089,marzo,260089,10139,POMELO BLANCO 1.5LTS X 6 MANAOS,2.0,5785.12,11570.24,1,false
ERP-MARZO-260089,marzo,260089,10140,COLA 1.5 LTS X 6 MANAOS,3.0,5785.12,17355.36,1,false
ERP-MARZO-260089,marzo,260089,10141,LIMA LIMON 1.5 LTS X 6 MANAOS,3.0,5785.12,17355.36,1,false
ERP-MARZO-260089,marzo,260089,10142,NARANJA 1.5 LTS X  6 MANAOS,3.0,5785.12,17355.36,1,false
ERP-MARZO-260089,marzo,260089,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260089,marzo,260089,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260089,marzo,260089,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260089,marzo,260089,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260090,marzo,260090,284,POMELO BLANCO 600ml X 12  MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-260090,marzo,260090,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260090,marzo,260090,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260090,marzo,260090,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260091,marzo,260091,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260091,marzo,260091,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260091,marzo,260091,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-260092,marzo,260092,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260092,marzo,260092,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260092,marzo,260092,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260092,marzo,260092,319,AGUA BIDON 6lts. VILLA MANAOS,3.0,1842.98,5528.94,1,false
ERP-MARZO-260094,marzo,260094,307,ANANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260094,marzo,260094,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,2.0,4900.82,9801.64,1,false
ERP-MARZO-260094,marzo,260094,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,4.0,3644.63,14578.52,1,false
ERP-MARZO-260100,marzo,260100,10047,POMELO ROSADO 1.5 LTS X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260100,marzo,260100,310,POMELO 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260101,marzo,260101,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,5.0,4148.76,20743.80,1,false
ERP-MARZO-260103,marzo,260103,10009,MAYONESA NATURA 20X125GR,1.0,11404.96,11404.96,1,false
ERP-MARZO-260103,marzo,260103,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,4165.29,4165.29,1,false
ERP-MARZO-260103,marzo,260103,322,MULTIFRUTA 1 LITRO X8 PINDAPOY,1.0,9008.26,9008.26,1,false
ERP-MARZO-260103,marzo,260103,346,MULTIFRUTA 200 CC X18 PINDAPOY,1.0,5719.01,5719.01,1,false
ERP-MARZO-260103,marzo,260103,380,DURAZNO 1 LITRO PINDAPOY,1.0,9008.26,9008.26,1,false
ERP-MARZO-260103,marzo,260103,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,2.0,3404.96,6809.92,1,false
ERP-MARZO-260103,marzo,260103,440,PAPAS FRITAS 5X90G OVNI,2.0,6363.64,12727.28,1,false
ERP-MARZO-260103,marzo,260103,457,CHIMICHURRI BASILIA 1 X 25GR,10.0,322.31,3223.10,1,false
ERP-MARZO-260103,marzo,260103,459,OREGANO BASILIA 1 X 25 GR,10.0,305.78,3057.80,1,false
ERP-MARZO-260104,marzo,260104,10009,MAYONESA NATURA 20X125GR,1.0,11206.61,11206.61,1,false
ERP-MARZO-260104,marzo,260104,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260104,marzo,260104,379,DURAZNO 200 CC X18 PINDAPOY,1.0,5719.01,5719.01,1,false
ERP-MARZO-260104,marzo,260104,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MARZO-260104,marzo,260104,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MARZO-260104,marzo,260104,440,PAPAS FRITAS 5X90G OVNI,1.0,6669.42,6669.42,1,false
ERP-MARZO-260104,marzo,260104,441,PELOTITAS DE MAIZ 5X50G OVNI,1.0,1644.63,1644.63,1,false
ERP-MARZO-260104,marzo,260104,472,TONICA SIN AZÚCAR MANAOS 2.25 LTS.,1.0,8223.14,8223.14,1,false
ERP-MARZO-260114,marzo,260114,10069,CUBICUB DUO FRUTILLA C/CREMA 1X100GRS GAONA,7.0,669.42,4685.94,1,false
ERP-MARZO-260114,marzo,260114,10070,CUBICUB FRUTILLA 1X100GRS GAONA,4.0,669.42,2677.68,1,false
ERP-MARZO-260114,marzo,260114,10071,CUBICUB LEMON PIE 1X100GRS GAONA,4.0,669.42,2677.68,1,false
ERP-MARZO-260114,marzo,260114,10073,CUBICUB VAINILLA 1X100GRS GAONA,4.0,669.42,2677.68,1,false
ERP-MARZO-260114,marzo,260114,10074,CUBICUB VOLCAN DE CHOCOLATE 1X100GRS GAONA,2.0,669.42,1338.84,1,false
ERP-MARZO-260114,marzo,260114,10075,CUBICUB BON 1X100GRS GAONA,9.0,669.42,6024.78,1,false
ERP-MARZO-260114,marzo,260114,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3.0,0.00,0.00,1,false
ERP-MARZO-260114,marzo,260114,10079,SINFONIA CHOCOLATE 1X100GRS GAONA,3.0,603.31,1809.93,1,false
ERP-MARZO-260114,marzo,260114,10081,SINFONIA FRUTILLA 1X100GRS GAONA,2.0,603.30,1206.60,1,false
ERP-MARZO-260114,marzo,260114,10084,SINFONIA COCO Y DDL 1X100GRS GAONA,2.0,603.30,1206.60,1,false
ERP-MARZO-260114,marzo,260114,10093,SINFONIA BLACK 1X100GRS GAONA,4.0,603.30,2413.20,1,false
ERP-MARZO-260114,marzo,260114,10126,RECREO SURTIDO 1X300 GRS GAONA,4.0,1123.97,4495.88,1,false
ERP-MARZO-260114,marzo,260114,10146,CUBICUB DOS CHOCOLATES 1X100 GR GAONA,6.0,652.89,3917.34,1,false
ERP-MARZO-260114,marzo,260114,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260114,marzo,260114,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260114,marzo,260114,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260120,marzo,260120,10047,POMELO ROSADO 1.5 LTS X6 PLACER,4.0,5520.66,22082.64,1,false
ERP-MARZO-260120,marzo,260120,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1.0,1099.17,1099.17,1,false
ERP-MARZO-260120,marzo,260120,10160,POMELO ROSADO 500 ML PLACER,2.0,5884.30,11768.60,1,false
ERP-MARZO-260120,marzo,260120,289,COLA 2.25 lts. X 6 MANAOS,1.0,8239.67,8239.67,1,false
ERP-MARZO-260120,marzo,260120,292,POMELO BLANCO 2.25 LTS. X 6 MANAOS,2.0,7917.36,15834.72,1,false
ERP-MARZO-260120,marzo,260120,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260120,marzo,260120,305,MANZANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260120,marzo,260120,307,ANANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260120,marzo,260120,310,POMELO 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260120,marzo,260120,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260120,marzo,260120,316,AGUA 600ml X12 VILLA MANAOS,2.0,4553.72,9107.44,1,false
ERP-MARZO-260120,marzo,260120,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,1.0,4900.83,4900.83,1,false
ERP-MARZO-260120,marzo,260120,318,AGUA 2 lts. X6 VILLA MANAOS,15.0,3809.92,57148.80,1,false
ERP-MARZO-260120,marzo,260120,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,10.0,3644.63,36446.30,1,false
ERP-MARZO-260120,marzo,260120,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,4.0,4148.76,16595.04,1,false
ERP-MARZO-260121,marzo,260121,10140,COLA 1.5 LTS X 6 MANAOS,7.0,5785.12,40495.84,1,false
ERP-MARZO-260121,marzo,260121,281,COLA 600ml X 12 MANAOS,3.0,7099.17,21297.51,1,false
ERP-MARZO-260121,marzo,260121,316,AGUA 600ml X12 VILLA MANAOS,6.0,4553.72,27322.32,1,false
ERP-MARZO-260121,marzo,260121,346,MULTIFRUTA 200 CC X18 PINDAPOY,2.0,5719.01,11438.02,1,false
ERP-MARZO-260121,marzo,260121,379,DURAZNO 200 CC X18 PINDAPOY,2.0,5719.01,11438.02,1,false
ERP-MARZO-260121,marzo,260121,441,PELOTITAS DE MAIZ 5X50G OVNI,2.0,1495.87,2991.74,1,false
ERP-MARZO-260125,marzo,260125,305,MANZANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-260125,marzo,260125,310,POMELO 1.5 lts. X6 PLACER,3.0,5520.66,16561.98,1,false
ERP-MARZO-260126,marzo,260126,10071,CUBICUB LEMON PIE 1X100GRS GAONA,5.0,0.00,0.00,1,false
ERP-MARZO-260126,marzo,260126,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3.0,0.00,0.00,1,false
ERP-MARZO-260126,marzo,260126,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,60.0,619.84,37190.40,1,false
ERP-MARZO-260126,marzo,260126,10126,RECREO SURTIDO 1X300 GRS GAONA,14.0,1123.97,15735.58,1,false
ERP-MARZO-260126,marzo,260126,10135,VALENCIANO PEPAS 1X150GRS,46.0,545.46,25091.16,1,false
ERP-MARZO-260132,marzo,260132,10040,MANAOS LATA COLA X6 UNIDADES,3.0,4677.69,14033.07,1,false
ERP-MARZO-260132,marzo,260132,10042,MANAOS LATA NARANJA  X6 UNIDADES,1.0,4677.69,4677.69,1,false
ERP-MARZO-260132,marzo,260132,10043,MANAOS LATA POMELO  X6 UNIDADES,1.0,4677.69,4677.69,1,false
ERP-MARZO-260132,marzo,260132,10047,POMELO ROSADO 1.5 LTS X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260132,marzo,260132,10160,POMELO ROSADO 500 ML PLACER,2.0,6194.22,12388.44,1,false
ERP-MARZO-260132,marzo,260132,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260132,marzo,260132,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260132,marzo,260132,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260132,marzo,260132,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260132,marzo,260132,303,NARANJA 500ml X12 PLACER,2.0,6194.22,12388.44,1,false
ERP-MARZO-260132,marzo,260132,304,POMELO 500ml X12 PLACER,2.0,6194.22,12388.44,1,false
ERP-MARZO-260132,marzo,260132,305,MANZANA 500ml X12 PLACER,2.0,6194.22,12388.44,1,false
ERP-MARZO-260132,marzo,260132,306,PERA 500ml X12 PLACER,2.0,6194.22,12388.44,1,false
ERP-MARZO-260132,marzo,260132,307,ANANA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MARZO-260132,marzo,260132,308,MULTIFRUTA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MARZO-260132,marzo,260132,309,NARANJA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MARZO-260132,marzo,260132,310,POMELO 1.5 lts. X6 PLACER,2.0,5851.24,11702.48,1,false
ERP-MARZO-260132,marzo,260132,311,MANZANA 1.5 lts. X6 PLACER,2.0,5851.24,11702.48,1,false
ERP-MARZO-260132,marzo,260132,312,PERA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MARZO-260132,marzo,260132,313,ANANA 1.5 lts. X6 PLACER,2.0,5851.24,11702.48,1,false
ERP-MARZO-260132,marzo,260132,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MARZO-260132,marzo,260132,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,3809.92,7619.84,1,false
ERP-MARZO-260132,marzo,260132,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,2.0,3644.63,7289.26,1,false
ERP-MARZO-260134,marzo,260134,10009,MAYONESA NATURA 20X125GR,1.0,11404.96,11404.96,1,false
ERP-MARZO-260134,marzo,260134,10047,POMELO ROSADO 1.5 LTS X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-260134,marzo,260134,10139,POMELO BLANCO 1.5LTS X 6 MANAOS,2.0,5785.12,11570.24,1,false
ERP-MARZO-260134,marzo,260134,10140,COLA 1.5 LTS X 6 MANAOS,3.0,5991.74,17975.22,1,false
ERP-MARZO-260134,marzo,260134,10142,NARANJA 1.5 LTS X  6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-MARZO-260134,marzo,260134,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260134,marzo,260134,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260134,marzo,260134,297,NARANJA 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-260134,marzo,260134,300,MANZANA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260134,marzo,260134,301,POMELO BLANCO 3 lts. X 6 MANAOS,5.0,8925.62,44628.10,1,false
ERP-MARZO-260134,marzo,260134,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260134,marzo,260134,315,SODA SIFON 2 lts. X6 MANAOS,2.0,7966.94,15933.88,1,false
ERP-MARZO-260134,marzo,260134,322,MULTIFRUTA 1 LITRO X8 PINDAPOY,3.0,10013.77,30041.31,1,false
ERP-MARZO-260134,marzo,260134,380,DURAZNO 1 LITRO PINDAPOY,1.0,9008.26,9008.26,1,false
ERP-MARZO-260134,marzo,260134,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,2.0,3090.91,6181.82,1,false
ERP-MARZO-260134,marzo,260134,436,PALITOS SALADO 5X150G OVNI,2.0,4297.52,8595.04,1,false
ERP-MARZO-260136,marzo,260136,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,6652.89,6652.89,1,false
ERP-MARZO-260136,marzo,260136,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260136,marzo,260136,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260136,marzo,260136,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260136,marzo,260136,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,1.0,4148.76,4148.76,1,false
ERP-MARZO-260138,marzo,260138,295,COLA 3 lts. X 6  MANAOS,6.0,8925.62,53553.72,1,false
ERP-MARZO-260138,marzo,260138,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260138,marzo,260138,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260138,marzo,260138,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260138,marzo,260138,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-260138,marzo,260138,311,MANZANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260138,marzo,260138,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-260138,marzo,260138,440,PAPAS FRITAS 5X90G OVNI,1.0,6057.85,6057.85,1,false
ERP-MARZO-260139,marzo,260139,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,10.0,619.84,6198.40,1,false
ERP-MARZO-260139,marzo,260139,10110,BIZCOCHO SALADO 1X180GRS GAONA,10.0,619.84,6198.40,1,false
ERP-MARZO-260139,marzo,260139,292,POMELO BLANCO 2.25 LTS. X 6 MANAOS,1.0,7917.36,7917.36,1,false
ERP-MARZO-260139,marzo,260139,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,6652.89,6652.89,1,false
ERP-MARZO-260139,marzo,260139,472,TONICA SIN AZÚCAR MANAOS 2.25 LTS.,1.0,8223.14,8223.14,1,false
ERP-MARZO-260144,marzo,260144,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,12.0,549.59,6595.08,1,false
ERP-MARZO-260144,marzo,260144,10078,SINFONIA LIMON 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-260144,marzo,260144,10082,SINFONIA DUO DOS CHOCOLATES 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-260147,marzo,260147,10047,POMELO ROSADO 1.5 LTS X6 PLACER,5.0,5520.66,27603.30,1,false
ERP-MARZO-260147,marzo,260147,295,COLA 3 lts. X 6  MANAOS,17.0,8925.62,151735.54,1,false
ERP-MARZO-260147,marzo,260147,296,LIMA LIMON 3 LTS. X 6 MANAOS,5.0,8925.62,44628.10,1,false
ERP-MARZO-260147,marzo,260147,297,NARANJA 3 lts. X 6 MANAOS,5.0,8925.62,44628.10,1,false
ERP-MARZO-260147,marzo,260147,300,MANZANA 3 lts. X 6  MANAOS,5.0,8925.62,44628.10,1,false
ERP-MARZO-260147,marzo,260147,301,POMELO BLANCO 3 lts. X 6 MANAOS,12.0,8925.62,107107.44,1,false
ERP-MARZO-260147,marzo,260147,302,GUARANA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-260147,marzo,260147,312,PERA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-260147,marzo,260147,313,ANANA 1.5 lts. X6 PLACER,3.0,5520.66,16561.98,1,false
ERP-MARZO-260147,marzo,260147,315,SODA SIFON 2 lts. X6 MANAOS,6.0,7966.94,47801.64,1,false
ERP-MARZO-260148,marzo,260148,10096,MAGDALENA CHOCO RELL. DDL 1X215GRS GAONA,2.0,1429.75,2859.50,1,false
ERP-MARZO-260148,marzo,260148,10097,MAGDALENA (CLASICA) VAINILLA 1X200GRS GAONA,2.0,1429.75,2859.50,1,false
ERP-MARZO-260148,marzo,260148,10098,MAGDALENA COCO RELL. DDL 1X215GRS GAONA,2.0,1429.75,2859.50,1,false
ERP-MARZO-260148,marzo,260148,10102,MAGDALENA RELL. FRUTILLA 1X215GRS GAONA,2.0,1429.75,2859.50,1,false
ERP-MARZO-260148,marzo,260148,10105,MAGDALENA VAINILLA RELL. DDL 1X200GRS GAONA,2.0,1429.75,2859.50,1,false
ERP-MARZO-260148,marzo,260148,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MARZO-260148,marzo,260148,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MARZO-260148,marzo,260148,469,PIZZETAS GALÁCTICAS X 100GR OVNI,4.0,1132.23,4528.92,1,false
ERP-MARZO-260149,marzo,260149,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-260149,marzo,260149,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
